"RCD","Molecule","Name","PubChem_CID","PMID","Remark","Latest_update","Data_source"
"Ferroptosis","Rifampicin","Rifampicin","135398735",36254713,"_NA_",2023-09-28,"FerrDb team"
"Ferroptosis","Pythium oligandrum","Pythium oligandrum","472266945",36250814,"_NA_",2023-09-28,"FerrDb team"
"Ferroptosis","XN4","XN4","165416318",35938505,"A novobiocin derivative",2023-10-17,"FerrDb team"
"Ferroptosis","DHA","Docosahexaenoic acid","445580",35804267,"_NA_",2023-10-17,"FerrDb team"
"Ferroptosis","RGP","Red ginseng polysaccharide","_NA_",35575436,"Red ginseng polysaccharide (RGP) is an active component of the widely used medicinal plant Panax ginseng C. A. Meyer (Araliaceae), which has displayed promising activities against cancer cells.",2023-10-17,"FerrDb team"
"Ferroptosis","Cd","Cadmium","23973",35931150,"_NA_",2023-10-20,"FerrDb team"
"Ferroptosis","Ly294002","Ly294002","11957589",36402439,"_NA_",2023-10-20,"FerrDb team"
"Ferroptosis","Niraparib","Niraparib","24958200",36116741,"_NA_",2023-10-07,"FerrDb team"
"Ferroptosis","TDCPP","Tris (1,3-dichloro-2-propyl) phosphate","26177",36087716,"_NA_",2023-10-07,"FerrDb team"
"Ferroptosis","GCDCA","Glycochenodeoxycholic acid","12544",36265794,"_NA_",2023-10-24,"FerrDb team"
"Ferroptosis","DOX","Doxorubicin","31703",36241072,"_NA_",2023-10-24,"FerrDb team"
"Ferroptosis","Manganese","Manganese","23930",36228830,"_NA_",2023-10-24,"FerrDb team"
"Ferroptosis","MnCl2","Manganese dichloride","24480",36228830,"_NA_",2023-10-24,"FerrDb team"
"Ferroptosis","SAS","Sulfasalazine","5339",36439690,"_NA_",2023-10-24,"FerrDb team"
"Ferroptosis","RSL3","RSL3","1750826",36371529,"_NA_",2023-10-27,"FerrDb team"
"Ferroptosis","DEHP","Di-(2-ethylhexyl) phthalate","8343",36438553,"_NA_",2023-10-27,"FerrDb team"
"Ferroptosis","AUD","Alcohol","702",36430312,"_NA_",2023-10-27,"FerrDb team"
"Ferroptosis","Fascaplysin","Fascaplysin","73292",36430250,"_NA_",2023-10-27,"FerrDb team"
"Ferroptosis","Compound 8","Compound 8","_NA_",36174666,"A small molecule.",2023-10-27,"FerrDb team"
"Ferroptosis","DOX","Doxorubicin","31703",36318618,"_NA_",2023-11-01,"FerrDb team"
"Ferroptosis","MDP","Muramyl Dipeptide","451714",36226351,"_NA_",2023-11-01,"FerrDb team"
"Ferroptosis","LCD","Lithocholic acid","9903",36176239,"_NA_",2023-11-03,"FerrDb team"
"Ferroptosis","ATRA","All-trans retinoic acid","444795",36157492,"_NA_",2023-11-03,"FerrDb team"
"Ferroptosis","Neratinib","Neratinib","9915743",36031759,"_NA_",2023-11-03,"FerrDb team"
"Ferroptosis","DN200434","DN200434","_NA_",36016501,"An orally available inverse agonist.",2023-11-03,"FerrDb team"
"Ferroptosis","SMJ","Shenmai Injection","_NA_",35997859,"A traditional Chinese medicine composed of Radix Ginseng, Radix ophiopogonis and Schisandra chinensis.",2023-11-03,"FerrDb team"
"Ferroptosis","WG","Wogonoside","3084961",35817562,"_NA_",2023-11-06,"FerrDb team"
"Ferroptosis","SHK","Shikonin","479503",36387145,"_NA_",2023-11-10,"FerrDb team"
"Ferroptosis","TF3","Theaflavin-3,3'-Digallate","21146795",36329803,"_NA_",2023-11-10,"FerrDb team"
"Ferroptosis","Allicin","Allicin","65036",36311361,"_NA_",2023-11-17,"FerrDb team"
"Ferroptosis","FA","Ferulic Acid","445858",36267458,"_NA_",2023-11-17,"FerrDb team"
"Ferroptosis","RXD","Roxadustat","11256664",36209275,"_NA_",2023-11-17,"FerrDb team"
"Ferroptosis","Atorvastatin","Atorvastatin","60823",36297049,"_NA_",2023-11-14,"FerrDb team"
"Ferroptosis","Cd","Cadmium","23973",36183427,"_NA_",2023-11-14,"FerrDb team"
"Ferroptosis","PM2.5","Fine particulate matter","56459340",36137421,"_NA_",2023-11-14,"FerrDb team"
"Ferroptosis","Simvastatin","Simvastatin","54454",36276874,"_NA_",2023-11-14,"FerrDb team"
"Ferroptosis","Dexamethasone","Dexamethasone","5743",36275897,"_NA_",2023-11-14,"FerrDb team"
"Ferroptosis","Perillaldehyde","Perillaldehyde","16441",36800294,"_NA_",2023-11-22,"FerrDb team"
"Ferroptosis","NCTD","Norcantharidin","93004",36168316,"_NA_",2023-11-22,"FerrDb team"
"Ferroptosis","GNA","Gambogenic acid","10794070",36081284,"_NA_",2023-11-22,"FerrDb team"
"Ferroptosis","EA","Ellagic acid","5281855",36029649,"_NA_",2023-11-24,"FerrDb team"
"Ferroptosis","1,3-DCP","1,3-Dichloro-2-propanol","7289",35870111,"_NA_",2023-11-24,"FerrDb team"
"Ferroptosis","Decursin","Decursin","442126",35785548,"_NA_",2023-11-24,"FerrDb team"
"Ferroptosis","Huaier","Huaier","381129657",36248959,"_NA_",2023-11-24,"FerrDb team"
"Ferroptosis","Pt3R5G","Petunidin 3-O-[rhamnopyranosyl-(trans-p-coumaroyl)]-5-O-(β-D-glucopyranoside)","_NA_",35931199,"Isolated and purified from Lycium ruthenicum Murray",2023-11-24,"FerrDb team"
"Ferroptosis","Olaparib","Olaparib","23725625",36163324,"_NA_",2023-11-30,"FerrDb team"
"Ferroptosis","ATO","Arsenic trioxide","14888",36163324,"_NA_",2023-11-30,"FerrDb team"
"Ferroptosis","Bisphenol A","Bisphenol A","6623",36153926,"_NA_",2023-12-01,"FerrDb team"
"Ferroptosis","Brusatol","Brusatol","73432",36290582,"_NA_",2023-12-01,"FerrDb team"
"Ferroptosis","DHA","Dihydroartemisinin","3000518",36164395,"_NA_",2023-12-01,"FerrDb team"
"Ferroptosis","APR-246","Eprenetapopt","52918385",36103522,"_NA_",2023-12-06,"FerrDb team"
"Ferroptosis","Rhamnazin","Rhamnazin","5320945",35896364,"_NA_",2023-12-06,"FerrDb team"
"Ferroptosis","Carabrone","Carabrone","164879",36144577,"_NA_",2023-12-06,"FerrDb team"
"Ferroptosis","LA","Levistilide A","70698035",36105321,"_NA_",2023-12-08,"FerrDb team"
"Ferroptosis","Combination of Metformin and Sorafenib","Combination of Metformin and Sorafenib","_NA_",36118519,"Combination of Metformin and Sorafenib",2023-12-08,"FerrDb team"
"Ferroptosis","UII","Urotensin II","46225600",36222337,"_NA_",2023-12-08,"FerrDb team"
"Ferroptosis","AA","Acrylamide","6579",35963425,"_NA_",2023-12-13,"FerrDb team"
"Ferroptosis","4-tBP","4-tert-Butylphenol","7393",35926411,"_NA_",2023-12-13,"FerrDb team"
"Ferroptosis","HDI","Hedyotis diffusa injection","_NA_",35853302,"_NA_",2023-12-13,"FerrDb team"
"Ferroptosis","APR-246","APR-246","52918385",35835991,"_NA_",2023-12-13,"FerrDb team"
"Ferroptosis","ShtIX","S-3'-hydroxy-7', 2', 4'-trimethoxyisoxane","_NA_",36105203,"A new isoflavane compound.",2023-12-15,"FerrDb team"
"Ferroptosis","CA","Corosolic acid","6918774",36038536,"_NA_",2023-12-15,"FerrDb team"
"Ferroptosis","Aspirin","Aspirin","2244",35963119,"_NA_",2023-12-25,"FerrDb team"
"Ferroptosis","Compound 21","Seco-Lupane Triterpene Derivatives compound 21","_NA_",35801495,"Seco-lupane triterpene derivatives.",2023-12-29,"FerrDb team"
"Ferroptosis","SNG","Sanguinarine","5154",35892694,"_NA_",2023-12-29,"FerrDb team"
"Ferroptosis","EB","Eupalinolide B","71463992",35866605,"_NA_",2023-12-29,"FerrDb team"
"Ferroptosis","TST","Thiostrepton","16154490",35859150,"_NA_",2023-12-29,"FerrDb team"
"Ferroptosis","6-OHDA","6-hydroxydopamine","4624",35776077,"_NA_",2024-01-05,"FerrDb team"
"Ferroptosis","Capsaicin","Capsaicin","1548943",35835852,"_NA_",2024-01-05,"FerrDb team"
"Ferroptosis","Kayadiol","Kayadiol","52948928",35778693,"_NA_",2024-01-04,"FerrDb team"
"Ferroptosis","Curcumenol","Curcumenol","67812",35224289,"_NA_",2024-01-04,"FerrDb team"
