RCD,Symbol_or_reported_abbr,HGNC_ID,ENSG_stable,Dependence,Evidence,Exp_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Latest_update,Data_source,Gene_type_hgnc_locus_type_or_other
Ferroptosis,IL6,HGNC:6018,ENSG00000136244,_NA_,IL-6 sensitizes synovial fibroblasts to ferroptosis by increasing cellular free iron contents but has no effect on cellular GSH,Mice,"IL-6 :-: SLC40A1, SLC40A1 :-: Ferroptosis",Validated,0,_NA_,P05231,35115492,IL-6 in article.,12/08/2022,FerrDb team,gene with protein product
Ferroptosis,CircEXOC5,_NA_,_NA_,_NA_,CircEXOC5 aggravated ferroptosis in septic cells by regulating the PTBP1/ACSL4 axis.,Mice,"CircEXOC5 :+: (PTBP1/ACSL4), (PTBP1/ACSL4) :+: Ferroptosis",Validated,0,_NA_,_NA_,35709678,_NA_,12/08/2022,FerrDb team,"RNA, circular"
Ferroptosis,NR1D1,HGNC:7962,ENSG00000126368,_NA_,Rev-erbα/β is a nuclear transcriptional repressor that promotes ferroptosis by negatively regulating the expression of intracellular Slc7a11 and HO-1 proteins.,Mice,"NR1D1 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P20393,35845882,Rev-erbα in artiicle.,12/08/2022,FerrDb team,gene with protein product
Ferroptosis,NR1D2,HGNC:7963,ENSG00000174738,_NA_,Rev-erbα/β is a nuclear transcriptional repressor that promotes ferroptosis by negatively regulating the expression of intracellular Slc7a11 and HO-1 proteins.,Mice,"NR1D2 :-: HO-1, HO-1 :-: Ferroptosis",Validated,0,_NA_,Q14995,35845882,Rev-erbβ in artiicle.,12/08/2022,FerrDb team,gene with protein product
Ferroptosis,PRKAA2,HGNC:9377,ENSG00000162409,_NA_,"Results displayed that siAMPK reversed the anti-cancer effects of lupeol, as evidenced by increases of nuclear translocation of NF-kB and inflammatory factor levels, and decreases of apoptosis and ferroptosis.",Human,PRKAA2 :+: Ferroptosis,Validated,0,_NA_,P54646,35486494,AMPK in article.,12/08/2022,FerrDb team,gene with protein product
Ferroptosis,COMMD10,HGNC:30201,ENSG00000145781,_NA_,COMMD10 induces ferroptosis to enhance radiosensitivity of HCC.,Human,"COMMD10 :-: HIF1α, HIF1α :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,Q9Y6G5,35101526,_NA_,12/11/2022,FerrDb team,gene with protein product
Ferroptosis,CD74,HGNC:1697,ENSG00000019582,_NA_,"T2D evoked overt ferroptosis (decreased levels of GPx4 and SLC7A11 along with lower GSH-GSSG ratio), the effect of which was nullified by CD74 ablation (Fig. 7j-l).",Mice,CD74 :+: Ferroptosis,Validated,0,_NA_,P04233,35033649,_NA_,12/11/2022,FerrDb team,gene with protein product
Ferroptosis,SND1,HGNC:30646,ENSG00000197157,_NA_,"The RNA-binding protein SND1 promotes the degradation of GPX4 by destabilizing the HSPA5 mRNA and suppressing HSPA5 expression, promoting ferroptosis in osteoarthritis chondrocytes.","Mice, rat","SND1 :-: HSPA5, HSPA5 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q7KZF4,35320827,_NA_,12/11/2022,FerrDb team,gene with protein product
Ferroptosis,TP53,HGNC:11998,ENSG00000141510,_NA_,Knockdown of p53 abrogated the ferroptotic effects of G1dP3 on MH7A cells.,Human,"TP53 :-: SLC7A11 , SLC7A11 :-:  Ferroptosis",Deduced,0,_NA_,P04637,35860469,p53 in article.,12/14/2022,FerrDb team,gene with protein product
Ferroptosis,NUP62,HGNC:8066,ENSG00000213024,p53 mutant,"P62 overexpression facilitates ferroptosis and inhibits SLC7A11 expression in p53 mutant GBM, while attenuates ferroptosis and promotes SLC7A11 expression in p53 wild-type GBM.",Human,"NUP62 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P37198,35216629,p62 in article.,12/14/2022,FerrDb team,gene with protein product
Ferroptosis,LCN2,HGNC:6526,ENSG00000148346,_NA_,"Collectively, our findings suggested that LCN2 triggered ferroptosis in cardiomyocytes, independent of GPX4.",Mice,"LCN2 :+: PTGS2, PTGS2 :+: Ferroptosis",Validated,0,_NA_,P80188,35990970,_NA_,12/18/2022,FerrDb team,gene with protein product
Ferroptosis,IDH1,HGNC:5382,ENSG00000138413,Mutation,IDH1 mutation promoted erastin-induced ferroptosis in cholangiocarcinoma RBE cell line,Mice,IDH1 :+: Ferroptosis,Validated,0,_NA_,O75874,35600114,_NA_,12/18/2022,FerrDb team,gene with protein product
Ferroptosis,FTH1,HGNC:3976,ENSG00000167996,De-O-GlcNAcylation at S179,De-O-GlcNAcylation of FTH at S179 promotes its interaction with NCOA4 and activates ferroptosis.,Human,"FTH1 :+: NCOA4, NCOA4 :+: Ferroptosis",Validated,0,_NA_,P02794,35504898,FTH in article.,12/28/2022,FerrDb team,gene with protein product
Ferroptosis,PER1,HGNC:8845,ENSG00000179094,_NA_,PER1 promotes ferroptosis in OSCC cells.,Human,"PER1 :-: HIF1A, HIF1A :-: Ferroptosis",Validated,0,_NA_,O15534,35134674,_NA_,12/28/2022,FerrDb team,gene with protein product
Ferroptosis,NEAT1,HGNC:30815,ENSG00000245532,_NA_,Long noncoding RNA NEAT1 promotes ferroptosis by modulating the miR-362-3p/MIOX axis as a ceRNA.,Human,"NEAT1 :-: miR-362-3p, miR-362-3p :-: MIOX, MIOX :+: Ferroptosis",Validated,0,_NA_,_NA_,35338333,_NA_,12/28/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,RND1,HGNC:18314,ENSG00000172602,_NA_,"Rho family GTPase 1 (RND1), a novel regulator of p53, enhances ferroptosis in glioblastoma.",Human,"RND1 :-: SLC7A11, SLC7A11 :-: Ferroptosis, RND1 :+: P53, P53 :+: Ferroptosis",Validated,0,_NA_,Q92730,35505371,_NA_,12/28/2022,FerrDb team,gene with protein product
Ferroptosis,lncAABR07025387.1,_NA_,_NA_,_NA_,"These findings suggest that, mechanistically, lncAABR07025387.1 negatively regulates miR-205 expression and subsequently upregulates ACSL4-mediated ferroptosis.",Rat,"lncAABR07025387.1 :-: miR-205, miR-205 :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,35186915,_NA_,12/28/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,SIRT6,HGNC:14934,ENSG00000077463,_NA_,SIRT6 promotes ferroptosis and attenuates glycolysis in pancreatic cancer through regulation of the NF-κB pathway.,Human,"SIRT6 :+: NF-κB, NF-κB :+: Ferroptosis",Validated,0,_NA_,Q8N6T7,35837046,_NA_,12/28/2022,FerrDb team,gene with protein product
Ferroptosis,MIR378A,HGNC:31871,ENSG00000199047,_NA_,"In addition, the level of lipid ROS decreased and the level of GSH increased following miR-378a-5p inhibition (Fig. 5G and H). These data indicate that miR-378a-3p regulates Pb-induced ferroptosis in HT22 cells by targeting SLC7A11.",Mice,"MIR378A :-: SLC7A11, SLC7A11 :-: Ferroptosis",Screened,0,_NA_,_NA_,35588615,_NA_,01/05/2023,FerrDb team,"RNA, micro"
Ferroptosis,circLMO1,_NA_,_NA_,_NA_,CircLMO1 promoted cervical cancer cell ferroptosis through up-regulating ACSL4 expression.,"Human, mice","circLMO1 :-: miR-4291, miR-4291 :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,35321435,_NA_,01/05/2023,FerrDb team,"RNA, circular"
Ferroptosis,MIR144,HGNC:31531,ENSG00000283819,_NA_,"The up-regulation of miR-144-3p suppressed USP22/SIRT1 to induce ferroptosis, which causes pancreatic β cells dysfunction, thereby promoting T2DM development.","Mice, rat","MIR144 :-: (USP22/SIRT1), (USP22/SIRT1) :-: Ferroptosis",Validated,0,_NA_,_NA_,35761309,MiR-144 in article.,01/05/2023,FerrDb team,"RNA, micro"
Ferroptosis,RAPGEF3,HGNC:16629,ENSG00000079337,_NA_,Epac1 silencing or pharmacological inhibition protects against erastin-induced ferroptosis.,Mice,RAPGEF3 :+: Ferroptosis,Validated,0,_NA_,O95398,35204198,Epac1 in article.,01/05/2023,FerrDb team,gene with protein product
Ferroptosis,CDC27,HGNC:1728,ENSG00000004897,_NA_,CDC27 accelerated RSL3-induced ferroptosis in neuroblastoma cells.,"Human, mice","CDC27 :+: ODC1, ODC1 :+: Ferroptosis",Validated,0,_NA_,P30260,35242701,_NA_,01/05/2023,FerrDb team,gene with protein product
Ferroptosis,NEAT1,HGNC:30815,ENSG00000245532,_NA_,LncRNA NEAT1 promoted MPP+‑induced ferroptosis via regulating miR‑150‑5p/BAP1 pathway in SK‑N‑SH cells,Human,"NEAT1 :-: miR‑150‑5p, miR‑150‑5p :-: BAP1, BAP1 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,35833822,_NA_,01/05/2023,FerrDb team,"RNA, long non-coding"
Ferroptosis,MIR15A,HGNC:31543,ENSG00000283785,_NA_,MicroRNA-15a promotes prostate cancer cell ferroptosis by inhibiting GPX4 expression,Human,"miR-15a :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,_NA_,35069876,_NA_,01/05/2023,FerrDb team,gene with protein product
Ferroptosis,Circ_0000190,_NA_,_NA_,_NA_,"Circ_0000190 overexpression inhibited the proliferation, migration and invasion and promoted Erastin- or ras selective lethal 3 (RSL3)-mediated ferroptosis in GC cells.",Mice,"Circ_0000190 :-: MiR-382-5p, MiR-382-5p :-: Ferroptosis",Validated,0,_NA_,_NA_,35037032,_NA_,01/05/2023,FerrDb team,"RNA, circular"
Ferroptosis,ATM,HGNC:795,ENSG00000149311,_NA_,"Overexpressing ATM deteriorated ferroptosis induced by erastin, but QEP inhibited it. (H) QEP improved cell viability.","Human, rat","ATM :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q13315,35865965,_NA_,01/10/2023,FerrDb team,gene with protein product
Ferroptosis,SLC1A5,HGNC:10943,ENSG00000105281,_NA_,"In the present study, suppression of SLC1A5 inhibited ferroptosis of BC cells by reducing the levels of glutamine uptake and lipid ROS, while curcumin treatment significantly reversed this effect.","Human, mice",SLC1A5 :+: Ferroptosis,Validated,0,_NA_,Q15758,35041678,_NA_,01/10/2023,FerrDb team,gene with protein product
Ferroptosis,CARM1,HGNC:23393,ENSG00000142453,_NA_,PRMT4 promotes ferroptosis to aggravate doxorubicin-induced cardiomyopathy via inhibition of the Nrf2/GPX4 pathway,"Mice, rat","CARM1 :-: NRF2, NRF2 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q86X55,35383293,PRMT4 in article.,01/10/2023,FerrDb team,gene with protein product
Ferroptosis,MIR142,HGNC:31529,ENSG00000284353,_NA_,Exosomal miR-142-3p induces ferroptosis of M1 macrophages through targeted regulation of SLC3A2,"Human, mice","MIR142 :-: SLC3A2, SLC3A2 :-: Ferroptosis",Validated,0,_NA_,_NA_,35706810,miR-142-3p in article.,01/10/2023,FerrDb team,"RNA, micro"
Ferroptosis,NUAK2,HGNC:29558,ENSG00000163545,_NA_,Mechanistically we find that NUAK2 suppresses the expression of GPX4 at the RNA level and enhances ferroptosis triggered by GPX4 inhibitors in a manner independent of its kinase activity.,Human,"NUAK2 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q9H093,35523770,_NA_,01/10/2023,FerrDb team,gene with protein product
Ferroptosis,YAP1,HGNC:16262,ENSG00000137693,_NA_,Knocking down YAP increases HOS cell sensitivity to MPPa-PDT but suppresses ferroptotic induction.,Human,"YAP1 :-: GPX4, GPX4 :-: Ferroptosis, YAP1 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P46937,35705143,YAP in article.,01/11/2023,FerrDb team,gene with protein product
Ferroptosis,APP,HGNC:620,ENSG00000142192,_NA_,A low dose of Aβ1-40 induces ferroptosis in pericytes.,Mice,APP :+: Ferroptosis,Validated,0,_NA_,P05067,35619150,"Aβ is formed by amyloid precursor protein (APP), a membrane protein that acts as a signal receptor during neuronal activity.",01/11/2023,FerrDb team,gene with protein product
Ferroptosis,MIR142,HGNC:31529,ENSG00000284353,_NA_,"Our findings indicated that miR-142-3p promoted HBV-infected M1-type macrophage ferroptosis through SLC3A2, affecting the production of GSH, MDA, and Fe2+ and accelerating the development of HCC.",Human,"MIR142 :-: SLC3A2, SLC3A2 :-: Ferroptosis",Validated,0,_NA_,_NA_,35557596,_NA_,01/11/2023,FerrDb team,"RNA, micro"
Ferroptosis,HPCAL1,HGNC:5145,ENSG00000115756,_NA_,HPCAL1 promotes ferroptosis through interaction with CDH2.,"Human, mice","HPCAL1 :-: CDH2, CDH2 :-: Ferroptosis",Validated,0,_NA_,P37235,35403545,_NA_,02/23/2023,FerrDb team,gene with protein product
Ferroptosis,ICA1,HGNC:5343,ENSG00000003147,_NA_,ICA69 aggravates ferroptosis causing septic cardiac dysfunction via STING trafficking.,"Human, mice","ICA1 :+: STING, STING :+: Ferroptosis",Validated,0,_NA_,Q05084,35397620,ICA69 in article.,02/21/2023,FerrDb team,gene with protein product
Ferroptosis,MCU,HGNC:23526,ENSG00000156026,_NA_,"Conversely, MCU KO inhibited ferroptosis induced by cystine-deprivation (Fig. S6D).",Human,MCU :+: Ferroptosis,Validated,0,_NA_,Q8NE86,35413105,_NA_,03/08/2023,FerrDb team,gene with protein product
Ferroptosis,BSG,HGNC:1116,ENSG00000172270,_NA_,Overexpression of WT CD147 but Not Its Glycosylation Mutant Aggravated TAC-Induced Myocardial Oxidative Stress and Ferroptosis.,Mice,"BSG :+: ACSL4, ACSL4 :+: Ferroptosis, BSG :+: NOX1, NOX1 :+: Ferroptosis, BSG :-: GPX4, GPX4 :-: Ferroptosis, BSG :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,P35613,35096272,CD147 in article.,03/08/2023,FerrDb team,gene with protein product
Ferroptosis,CAVIN1,HGNC:9688,ENSG00000177469,_NA_,"Inhibition of neuronal PTRF decreases autophagy, lipid peroxidation, and ferroptosis via PLA2G4A in neuronal cells after I/R injury.",Mice,"CAVIN1 :+: PLA2G4A, PLA2G4A :+: Ferroptosis",Validated,0,_NA_,Q6NZI2,35547748,PTRF in article.,03/22/2023,FerrDb team,gene with protein product
Ferroptosis,MIR27A,HGNC:31613,ENSG00000207808,_NA_,"In the current study, miR-27a upregulates ferroptosis to aggravate cerebral ischemia-reperfusion injury by SLC7A11.",Rat,"MIR27A :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,36456793,miR-27a in article.,04/12/2023,FerrDb team,"RNA, micro"
Ferroptosis,CircSCN8A,_NA_,_NA_,_NA_,CircSCN8A suppresses malignant progression and induces ferroptosis in non-small cell lung cancer by regulating miR-1290/ACSL4 axis,"Human, mice","CircSCN8A :-: miR-1290, miR-1290 :-: ACSL4,  ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,36482742,_NA_,04/12/2023,FerrDb team,circular RNA
Ferroptosis,ALKBH5,HGNC:25996,ENSG00000091542,_NA_,ALKBH5 inhibits thyroid cancer progression by promoting ferroptosis through TIAM1-Nrf2/HO-1 axis,"Human, mice","ALKBH5 :-: TIAM1, TIAM1 :+: (Nrf2/HO-1), (Nrf2/HO-1) :-: Ferroptosis",Validated,0,_NA_,Q6P6C2,36070054,_NA_,04/12/2023,FerrDb team,gene with protein product
Ferroptosis,USP14,HGNC:12612,ENSG00000101557,_NA_,Inhibition of USP14 Suppresses ROS-dependent Ferroptosis and Alleviates Renal Ischemia/Reperfusion Injury,"Human, mice",USP14 :+: Ferroptosis,Validated,0,_NA_,P54578,36255562,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,TMEM164,HGNC:26217,ENSG00000157600,_NA_,TMEM164 promotes ferroptosis by activating autophagy.,,"TMEM164 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q5U3C3,35947500,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,Pharmacological inhibition of HO-1 inhibits AA-induced ferroptosis in BC cells,"Human, mice",HMOX1 :+: Ferroptosis,Validated,0,_NA_,P09601,36584429,HO-1 in article.,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,ACSL4,HGNC:3571,ENSG00000068366,_NA_,ACSL4 inhibition protects against RSL3-induced ferroptosis in LUHMES cells.,"Human, mice",ACSL4 :+: Ferroptosis,Validated,0,_NA_,O60488,36581060,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,ALOX15,HGNC:433,ENSG00000161905,_NA_,"ALOX15 and 15B inhibition, but not ALOX12B, protects against RSL3-induced ferroptosis in LUHMES cells.","Human, mice",ALOX15 :+: Ferroptosis,Validated,0,_NA_,P16050,36581060,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,ALOX15B,HGNC:434,ENSG00000179593,_NA_,"ALOX15 and 15B inhibition, but not ALOX12B, protects against RSL3-induced ferroptosis in LUHMES cells.","Human, mice",ALOX15B :+: Ferroptosis,Validated,0,_NA_,O15296,36581060,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,TFRC,HGNC:11763,ENSG00000072274,_NA_,TfRC knockdown blocked MEHP-induced ferroptosis by decreasing mitochondrial and intracellular levels of Fe2+.,Mice,TFRC :+: Ferroptosis,Validated,0,_NA_,P02786,36580806,_NA_,04/19/2023,FerrDb team,gene with protein product
Ferroptosis,NLRP3,HGNC:16400,ENSG00000162711,_NA_,The above data confirmed that ferroptosis is aggravated after ischemia-reperfusion and that NLRP3 deficiency inhibits ferroptosis in mice after ischemic stroke.,Mice,"NLRP3 :-: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,Q96P20,36435361,_NA_,04/20/2023,FerrDb team,gene with protein product
Ferroptosis,P2RX7,HGNC:8537,ENSG00000089041,_NA_,The inhibition of P2RX7 reduced HUVECs ferroptosis after OGD/R with high glucose in vitro.,Rat,"P2RX7 :+: ERK1/2, ERK1/2 :+: P53, P53 :-: SLC7A11, SLC7A11 :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q99572,36282438,_NA_,07/12/2023,FerrDb team,gene with protein product
Ferroptosis,NLRP3,HGNC:16400,ENSG00000162711,_NA_,"In conclusion, pharmaceutical inhibition of NLRP3 by MCC950 attenuates I/R-induced neuronal ferroptosis, possibly by reducing ROS accumulation.",Mice,NLRP3 :+: Ferroptosis,Validated,0,_NA_,Q96P20,36581063,_NA_,07/11/2023,FerrDb team,gene with protein product
Ferroptosis,DDIT4,HGNC:24944,ENSG00000168209,_NA_,Downregulation of DDIT4 ameliorates abnormal behaviors in autism by inhibiting ferroptosis via the PI3K/Akt pathway.,"Human, mice","DDIT4 :-: (PI3K/Akt), (PI3K/Akt) :-: Ferroptosis",Validated,0,_NA_,Q9NX09,36528956,_NA_,07/11/2023,FerrDb team,gene with protein product
Ferroptosis,P4HB,HGNC:8548,ENSG00000185624,_NA_,"PDIA1 inhibition results in resistance to ferroptosis, and downregulation of UHRF1 impacts DNA repair pathways resulting in the accumulation of DNA damage induced by Top-II inhibitors ultimately leading to apoptosis.",Human,"P4HB :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P07237,36654750,PDIA1 in article.,07/11/2023,FerrDb team,gene with protein product
Ferroptosis,KEAP1,HGNC:23177,ENSG00000079999,_NA_,"Furthermore, silencing Keap1 reduced ferroptosis and prevented trabectedin-induced GSH downregulation in NSCLC cells",Human,"KEAP1 :-: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,Q14145,36396105,_NA_,07/11/2023,FerrDb team,gene with protein product
Ferroptosis,TNFAIP1,HGNC:11894,ENSG00000109079,_NA_,TNFAIP1 knockdown inhibited ferroptosis via activation of the Nrf2 signaling pathway in OGD/R-injured PC12 cells.,Rat,"TNFAIP1 :-: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,Q13829,36561622,_NA_,07/20/2023,FerrDb team,gene with protein product
Ferroptosis,SEC24B,HGNC:10704,ENSG00000138802,_NA_,SEC24B knockout prevents ferroptosis in microglia,Human,SEC24B :+: Ferroptosis,Validated,0,_NA_,O95487,36536241,_NA_,07/21/2023,FerrDb team,gene with protein product
Ferroptosis,DDIT4,HGNC:24944,ENSG00000168209,_NA_,Downregulation of DDIT4 ameliorates abnormal behaviors in autism by inhibiting ferroptosis via the PI3K/Akt pathway,"Human, mice","DDIT4 :-: (PI3K/Akt), (PI3K/Akt) :-: Ferroptosis",Validated,0,_NA_,Q9NX09,36528956,_NA_,07/21/2023,FerrDb team,gene with protein product
Ferroptosis,P4HB,HGNC:8548,ENSG00000185624,_NA_,"PDIA1 inhibition protects cells from ferroptosis, but on the other hand, leads to downregulation of UHRF1 which in turn negatively impacts DNA repair pathways leading to increased sensitivity of tumor cells to Top-II inhibitors and eventually cell death through apoptosis.",Human,"P4HB :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,P07237,36654750,PDIA1 in article.,07/21/2023,FerrDb team,gene with protein product
Ferroptosis,KEAP1,HGNC:23177,ENSG00000079999,_NA_,"Furthermore, silencing Keap1 reduced ferroptosis and prevented trabectedin-induced GSH downregulation in NSCLC cells",Human,"KEAP1 :-: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,Q14145,36396105,_NA_,07/21/2023,FerrDb team,gene with protein product
Ferroptosis,MIR129-1,HGNC:31512,ENSG00000207705,_NA_,It also indicated that miR-129-3p could induce ferroptosis by targeting SLC7A11 to regulate the SLC7A11/GPX4 pathway.,Chicken,"MIR129-1 :-: SLC7A11, SLC7A11 :+: GPX4, GPX4 :-: Ferroptosis",Deduced,0,_NA_,_NA_,36436380,_NA_,07/21/2023,FerrDb team,"RNA, micro"
Ferroptosis,MIR129-2,HGNC:31513,ENSG00000199077,_NA_,It also indicated that miR-129-3p could induce ferroptosis by targeting SLC7A11 to regulate the SLC7A11/GPX4 pathway.,Chicken,"MIR129-2 :-: SLC7A11, SLC7A11 :+: GPX4, GPX4 :-: Ferroptosis",Deduced,0,_NA_,_NA_,36436380,_NA_,07/21/2023,FerrDb team,"RNA, micro"
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,Both treatment with HO-1 repressor Zinc protoporphyrin IX (ZnPP) and knockout of Ho-1 gene clearly rescued photoreceptor cells against ferroptosis arising from atRAL overload.,Mice,HMOX1 :+: Ferroptosis,Validated,0,_NA_,P09601,36509314,HO-1 in article.,07/21/2023,FerrDb team,gene with protein product
Ferroptosis,TRIM59,HGNC:30834,ENSG00000213186,_NA_,TRIM59 promotes steatosis and ferroptosis in non-alcoholic fatty liver disease via enhancing GPX4 ubiquitination.,Human,"TRIM59 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q8IWR1,36417114,TRIM59 promotes ferroptosis via enhancing GPX4 ubiquitination.,07/25/2023,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,HMOX1 Promotes Ferroptosis Induced by Erastin in Lens Epithelial Cell through Modulates Fe2+ Production,Human,HMOX1 :+: Ferroptosis,Validated,0,_NA_,P09601,36300537,_NA_,07/28/2023,FerrDb team,gene with protein product
Ferroptosis,IFNG,HGNC:5438,ENSG00000111537,_NA_,IFN-γ sensitized cardiomyocytes to ferroptosis.,"Mice, rat","IFNG :-: (MEK1/2-ERK1/2), (MEK1/2-ERK1/2) :+: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,P01579,36216021,IFN-γ in article.,07/28/2023,FerrDb team,gene with protein product
Ferroptosis,TNFAIP8L2,HGNC:26277,ENSG00000163154,_NA_,"In summary, our findings demonstrated that TIPE2 deficiency inhibits T-cell production of IFN-γ to reduce ferroptosis in allografts by restraining lipid peroxidation.","Mice, rat","TNFAIP8L2 :+: IFNG,  IFNG :-: (MEK1/2-ERK1/2), (MEK1/2-ERK1/2) :-: Ferroptosis",Validated,0,_NA_,Q6P589,36216021,TIPE2 in article.,07/28/2023,FerrDb team,gene with protein product
Ferroptosis,circRPPH1,_NA_,_NA_,_NA_,"In this study, we performed luciferase reporter and RIP analysis to confirm that circRPPH1 acts as an miR-375 sponge to increase SLC7A11 expression, and thus triggering ferroptosis.",Human,"circRPPH1 :-:  (miR-375/SLC7A11),  (miR-375/SLC7A11) :-: ferroptosis",Validated,0,_NA_,_NA_,36190453,_NA_,07/28/2023,FerrDb team,circular RNA
Ferroptosis,MIR770,HGNC:33143,ENSG00000211574,_NA_,MiR-770-5p promoted ferroptosis in model of DN.,"Human, mice","MIR770 :-:  SOX2, SOX2 :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,_NA_,36153434,_NA_,07/28/2023,FerrDb team,"RNA, micro"
Ferroptosis,ETHE1,HGNC:23287,ENSG00000105755,_NA_,"Depletion of ETHE1 lowered ferroptosis sensitivity, whereas its overexpression  increased ferroptosis sensitivity .",Human,ETHE1 :+: Ferroptosis,Validated,0,_NA_,O95571,36109647,_NA_,07/28/2023,FerrDb team,gene with protein product
Ferroptosis,SOCS2,HGNC:19382,ENSG00000120833,_NA_,SOCS2 positively related to ferroptosis.,"Human , mice","SOCS2 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,O14508,35995846,_NA_,07/28/2023,FerrDb team,gene with protein product
Ferroptosis,ANO1,HGNC:21625,ENSG00000131620,_NA_,"Mechanistically, TMEM16A interacted with glutathione peroxidase 4 (GPX4) to induce its ubiquitination and degradation, thereby enhancing ferroptosis.","Human , mice","ANO1 :-: GPX4, GPX4 :-:  Ferroptosis",Validated,0,_NA_,Q5XXA6,36572666,TMEM16A in article.,08/04/2023,FerrDb team,gene with protein product
Ferroptosis,UHRF1,HGNC:12556,ENSG00000276043,_NA_,"Taken together, UHRF1 promotes ferroptosis by recruiting DNMT1 to Gpx4 and Fsp1 genes, thereby leading to de novo DNA methylation in their promoter regions when AEC2s cells are stimulated.",Mice,"UHRF1 :+: DNMT1, DNMT1 :-: GPX4, GPX4 :-: Ferroptosis, DNMT1 :-: FSP1, FSP1 :-: Ferroptosis",Validated,0,_NA_,Q96T88,36566325,_NA_,08/04/2023,FerrDb team,gene with protein product
Ferroptosis,NOX4,HGNC:7891,ENSG00000086991,_NA_,"All in all, these in vitro data indicated that myo-inositol down-regulates the expression profile of NOX4 to decelerate ferroptosis in cisplatin-treated BUMPT cells.",Mice,NOX4 :+: Ferroptosis,Deduced,0,_NA_,Q9NPH5,36611810,_NA_,08/04/2023,FerrDb team,gene with protein product
Ferroptosis,NTRK2,HGNC:8032,ENSG00000148053,_NA_,"The TrkB inhibitor, GNF-5837, abolished ferroptosis in mature primary cortical neurons, but other modulators had no effectin microglia.","Human, rat",NTRK2 :+: Ferroptosis,Validated,0,_NA_,Q16620,36555849,TrkB in article.,08/11/2023,FerrDb team,gene with protein product
Ferroptosis,ATG5,HGNC:589,ENSG00000057663,_NA_,"The present study shows that ATG5 knockdown attenuates autophagy-induced ferroptosis, which may offer a novel potential approach for ischemic stroke treatment.",Mice,"ATG5 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q9H1Y0,36522583,_NA_,08/11/2023,FerrDb team,gene with protein product
Ferroptosis,ALOX12,HGNC:429,ENSG00000108839,_NA_,Activation of ALOX12 by a multi-organelle-orienting photosensitizer drives ACSL4-independent cell ferroptosis.,Mice,ALOX12 :+: Ferroptosis,Validated,0,_NA_,P18054,36517470,_NA_,08/18/2023,FerrDb team,gene with protein product
Ferroptosis,SCARA5,HGNC:28701,ENSG00000168079,Combined with Ferritin light chain,SCARA5 induces ferroptosis in vivo,"Human, mice",SCARA5 :+: Ferroptosis,Validated,0,_NA_,Q6ZMJ2,36513999,_NA_,08/18/2023,FerrDb team,gene with protein product
