RCD,Molecule,Name,PubChem_CID,PMID,Remark,Latest_update,Data_source
Ferroptosis,EA,Ellagic acid,5281855,36029649,_NA_,11/24/2023,FerrDb team
Ferroptosis,"1,3-DCP","1,3-Dichloro-2-propanol",7289,35870111,_NA_,11/24/2023,FerrDb team
Ferroptosis,Decursin,Decursin,442126,35785548,_NA_,11/24/2023,FerrDb team
Ferroptosis,Huaier,Huaier,381129657,36248959,_NA_,11/24/2023,FerrDb team
Ferroptosis,Pt3R5G,Petunidin 3-O-[rhamnopyranosyl-(trans-p-coumaroyl)]-5-O-(β-D-glucopyranoside),_NA_,35931199,Isolated and purified from Lycium ruthenicum Murray,11/24/2023,FerrDb team
Ferroptosis,Olaparib,Olaparib,23725625,36163324,_NA_,11/30/2023,FerrDb team
Ferroptosis,ATO,Arsenic trioxide,14888,36163324,_NA_,11/30/2023,FerrDb team
Ferroptosis,Bisphenol A,Bisphenol A,6623,36153926,_NA_,12/01/2023,FerrDb team
Ferroptosis,Brusatol,Brusatol,73432,36290582,_NA_,12/01/2023,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,36164395,_NA_,12/01/2023,FerrDb team
Ferroptosis,APR-246,Eprenetapopt,52918385,36103522,_NA_,12/06/2023,FerrDb team
Ferroptosis,Rhamnazin,Rhamnazin,5320945,35896364,_NA_,12/06/2023,FerrDb team
Ferroptosis,Carabrone,Carabrone,164879,36144577,_NA_,12/06/2023,FerrDb team
Ferroptosis,LA,Levistilide A,70698035,36105321,_NA_,12/08/2023,FerrDb team
Ferroptosis,Combination of Metformin and Sorafenib,Combination of Metformin and Sorafenib,_NA_,36118519,Combination of Metformin and Sorafenib,12/08/2023,FerrDb team
Ferroptosis,UII,Urotensin II,46225600,36222337,_NA_,12/08/2023,FerrDb team
Ferroptosis,AA,Acrylamide,6579,35963425,_NA_,12/13/2023,FerrDb team
Ferroptosis,4-tBP,4-tert-Butylphenol,7393,35926411,_NA_,12/13/2023,FerrDb team
Ferroptosis,HDI,Hedyotis diffusa injection,_NA_,35853302,_NA_,12/13/2023,FerrDb team
Ferroptosis,APR-246,APR-246,52918385,35835991,_NA_,12/13/2023,FerrDb team
Ferroptosis,ShtIX,"S-3'-hydroxy-7', 2', 4'-trimethoxyisoxane",_NA_,36105203,A new isoflavane compound.,12/15/2023,FerrDb team
Ferroptosis,CA,Corosolic acid,6918774,36038536,_NA_,12/15/2023,FerrDb team
Ferroptosis,Aspirin,Aspirin,2244,35963119,_NA_,12/25/2023,FerrDb team
Ferroptosis,Compound 21,Seco-Lupane Triterpene Derivatives compound 21,_NA_,35801495,Seco-lupane triterpene derivatives.,12/29/2023,FerrDb team
Ferroptosis,SNG,Sanguinarine,5154,35892694,_NA_,12/29/2023,FerrDb team
Ferroptosis,EB,Eupalinolide B,71463992,35866605,_NA_,12/29/2023,FerrDb team
Ferroptosis,TST,Thiostrepton,16154490,35859150,_NA_,12/29/2023,FerrDb team
Ferroptosis,6-OHDA,6-hydroxydopamine,4624,35776077,_NA_,01/05/2024,FerrDb team
Ferroptosis,Capsaicin,Capsaicin,1548943,35835852,_NA_,01/05/2024,FerrDb team
Ferroptosis,Kayadiol,Kayadiol,52948928,35778693,_NA_,01/04/2024,FerrDb team
Ferroptosis,Curcumenol,Curcumenol,67812,35224289,_NA_,01/04/2024,FerrDb team
Ferroptosis,N6F11,N6F11,_NA_,37910602,_NA_,02/23/2024,FerrDb team
Ferroptosis,CysRx,CysRx,_NA_,37647899,A synthetic mRNA reagent that converts cytosolic cysteine to lysosomal cystine.,02/23/2024,FerrDb team
Ferroptosis,OA/PA,Oleic acid/palmitic acid,_NA_,36940731,Oleic acid/palmitic acid,02/23/2024,FerrDb team
Ferroptosis,PB,Polyphyllin B,274954533,36923926,_NA_,02/29/2024,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,_NA_,36781135,_NA_,03/01/2024,FerrDb team
Ferroptosis,Nicotine,Nicotine,89594,36893944,_NA_,03/01/2024,FerrDb team
Ferroptosis,viFSP1,viFSP1,135653400,37957306,_NA_,03/05/2024,FerrDb team
Ferroptosis,RAPA,Rapamycin,5284616,37705752,An autophagy activator,03/05/2024,FerrDb team
Ferroptosis,Arginine,Arginine,6322,37834044,_NA_,03/05/2024,FerrDb team
Ferroptosis,Fumarate,Fumarate,5460307,37834044,_NA_,03/05/2024,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,_NA_,36781135,_NA_,03/08/2024,FerrDb team
Ferroptosis,Nicotine,Nicotine,89594,36893944,_NA_,03/08/2024,FerrDb team
Ferroptosis,Resveratrol,Resveratrol,445154,37715395,_NA_,03/14/2024,FerrDb team
Ferroptosis,Salinomycin,Salinomycin,3085092,36890422,_NA_,03/14/2024,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,_NA_,37981141,_NA_,03/15/2024,FerrDb team
Ferroptosis,stA,Sculponeatin A,15922655,37327642,_NA_,03/21/2024,FerrDb team
Ferroptosis,SA,Sodium alginate,5102882,38142082,_NA_,03/21/2024,FerrDb team
Ferroptosis,Gastrodin,Gastrodin,115067,38138552,_NA_,03/21/2024,FerrDb team
Ferroptosis,BP-QDs,Black phosphorus quantum dots,_NA_,37481226,_NA_,03/21/2024,FerrDb team
Ferroptosis,SSPH I,SSPH I,_NA_,36977862,_NA_,03/22/2024,FerrDb team
Ferroptosis,C4,novel chalcone-phenazine hybrid molecules C4,_NA_,36536551,"Thirty-seven novel chalcone-phenazine hybrid molecules (C1∼C13 and F1∼F24) with 1,2,3-triazole or ethyl group as linkers were designed and synthesized in this study.",03/22/2024,FerrDb team
Ferroptosis,compound 18a,compound 18a,_NA_,38194774,A potent GPX4 degrader.,03/22/2024,FerrDb team
Ferroptosis,MC-LR,microcystin-LR,445434,37913581,_NA_,03/22/2024,FerrDb team
Ferroptosis,Verteporfin,Verteporfin,483927867,36920042,_NA_,03/28/2024,FerrDb team
Ferroptosis,DHAA,Dehydroascorbic acid,440667,37752118,_NA_,03/28/2024,FerrDb team
Ferroptosis,IKE,Imidazole ketone erastin,91824786,37752118,_NA_,03/28/2024,FerrDb team
Ferroptosis,EDBD,"3,6-Epidioxy-1,10-bisaboladiene",_NA_,37604790,An endoperoxide compound isolated from edible wild plants.,03/29/2024,FerrDb team
Ferroptosis,Zn,Zinc,23994,37481227,_NA_,03/29/2024,FerrDb team
Ferroptosis,AC,Anomanolide C,44423050,37215985,_NA_,03/29/2024,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,_NA_,36610517,_NA_,03/29/2024,FerrDb team
Ferroptosis,Lepadins E,Lepadins E,_NA_,37578947,_NA_,03/29/2024,FerrDb team
Ferroptosis,Lepadins H,Lepadins H,_NA_,37578947,_NA_,03/29/2024,FerrDb team
Ferroptosis,HCY,Homocysteine,91552,37355559,_NA_,03/29/2024,FerrDb team
Ferroptosis,BASHY Dyes,Boronic acid-derived salicylidenehydrazone dyes,_NA_,37948301,_NA_,04/09/2024,FerrDb team
Ferroptosis,EDBD,"3,6-Epidioxy-1,10-bisaboladiene",_NA_,37347979,_NA_,04/09/2024,FerrDb team
Ferroptosis,CAP,Cold atmospheric plasma,_NA_,37671945,_NA_,04/09/2024,FerrDb team
Ferroptosis,KL-6,KL-6,_NA_,37927794,_NA_,04/09/2024,FerrDb team
Ferroptosis,FSEN1,Ferroptosis sensitizer 1,_NA_,37178691,An uncompetitive inhibitor that acts selectively through on-target inhibition of FSP1.,04/11/2024,FerrDb team
Ferroptosis,Ir-Bet,[Ir(Cp*)(Bet)Cl]Cl,_NA_,37830171,Developed by a metal-ligand synergistic enhancement (MLSE) strategy involving the reaction of [Ir(Cp*)Cl]2 Cl2 with the natural product Betulin.,04/11/2024,FerrDb team
Ferroptosis,Tan I,Tanshinone I,114917,37989263,_NA_,04/11/2024,FerrDb team
Ferroptosis,Ru1,[Ru(dip)2(8HQ)]PF6,_NA_,37690267,"Ruthenium complexes. 8HQ = 8-hydroxylquinoline; dip = 4,7-diphenyl-1,10-Ruthenium complexes . henanthroline; dpq = pyrazino[2,3-f]",04/11/2024,FerrDb team
Ferroptosis,Ru2,[Ru(dpq)2(8HQ)]PF6,_NA_,37690267,"8HQ = 8-hydroxylquinoline; dip = 4,7-diphenyl-1,10-phenanthroline; dpq = pyrazino[2,3-f]",04/11/2024,FerrDb team
Ferroptosis,ERVW-1,ERVW-1,250284171,37690733,Ancient dormant virus remnant.,04/11/2024,FerrDb team
Ferroptosis,Iron,Iron,23925,38113413,_NA_,04/11/2024,FerrDb team
Ferroptosis,VCM,Vancomycin,14969,36756189,_NA_,04/17/2024,FerrDb team
Ferroptosis,Gliotoxin,Gliotoxin,6223,36801787,_NA_,04/17/2024,FerrDb team
Ferroptosis,PM2.5 EI,Particulate matter 2.5 with extraction ion,_NA_,36476270,_NA_,04/17/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37140570,_NA_,04/17/2024,FerrDb team
Ferroptosis,BDE209,Decabromodiphenyl ether,14410,38154185,_NA_,04/18/2024,FerrDb team
Ferroptosis,So-2,So-2,_NA_,37481196,Isolation of twenty-seven germacranolides.,04/18/2024,FerrDb team
Ferroptosis,Artesunate,Artesunate,6917864,37159329,_NA_,04/18/2024,FerrDb team
Ferroptosis,GP90,GP90,_NA_,36974905,G. lemaneiformis polysaccharide.,04/18/2024,FerrDb team
Ferroptosis,AA,Arachidonic acid,444899,37257700,_NA_,04/24/2024,FerrDb team
Ferroptosis,Fucoxanthin,Fucoxanthin,5281239,37421513,_NA_,04/24/2024,FerrDb team
Ferroptosis,CMPF,3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid,123979,36732325,_NA_,04/24/2024,FerrDb team
Ferroptosis,ART,Artesunate,6917864,37532638,_NA_,04/24/2024,FerrDb team
Ferroptosis,Phthalate,Phthalate,181977,36696656,_NA_,04/24/2024,FerrDb team
Ferroptosis,DEHP,Di(2-ethylhexyl) phthalate,8343,36696656,_NA_,04/24/2024,FerrDb team
Ferroptosis,H89,H-89 Dihydrochloride,5702541,37957645,_NA_,04/24/2024,FerrDb team
Ferroptosis,16,Diaryl ether derivative 16,_NA_,37070554,Diaryl ether derivative.,04/26/2024,FerrDb team
Ferroptosis,Methionine,Methionine,6137,37553341,_NA_,04/26/2024,FerrDb team
Ferroptosis,t-BHP,Tert-butyl hydroperoxide,6410,37028247,_NA_,05/08/2024,FerrDb team
Ferroptosis,NaBu,Sodium butyrate,5222465,37170022,_NA_,05/08/2024,FerrDb team
Ferroptosis,YCl3,Yttrium chloride,10198055,37480692,_NA_,05/08/2024,FerrDb team
Ferroptosis,Erianin,Erianin,356759,37209271,_NA_,05/08/2024,FerrDb team
Ferroptosis,β-eudesmol,β-eudesmol,91457,38030095,_NA_,05/10/2024,FerrDb team
Ferroptosis,Borax,Borax,16211214,36988300,_NA_,05/10/2024,FerrDb team
Ferroptosis,AngII,Angiotensin II,172198,36860117,_NA_,05/10/2024,FerrDb team
Ferroptosis,Ga,Gallium,5360835,37452698,_NA_,05/17/2024,FerrDb team
Ferroptosis,BHPF,Fluorene-9-bisphenol,76716,38123054,_NA_,05/17/2024,FerrDb team
Ferroptosis,Urechistachykinin I,Urechistachykinin I,192432,37796305,_NA_,05/17/2024,FerrDb team
Ferroptosis,AAEO,Artemisia argyi essential oil,_NA_,37347548,"A volatile oil component isolated from Artemisia argyi H.Lév. & Vaniot, has pharmacological effects, especially for hepatoprotective actions.",05/17/2024,FerrDb team
Ferroptosis,Curcumin,Curcumin,969516,37272092,_NA_,05/17/2024,FerrDb team
Ferroptosis,Darapladib,Darapladib,9939609,37714840,_NA_,05/15/2024,FerrDb team
Ferroptosis,Anlotinib,Anlotinib,25017411,37283515,_NA_,05/15/2024,FerrDb team
Ferroptosis,NaB,Sodium butyrate,5222465,37185889,_NA_,05/15/2024,FerrDb team
Ferroptosis,D-gal,D-galactose,6036,36990131,_NA_,05/15/2024,FerrDb team
Ferroptosis,Metformin,Metformin,4091,37749553,_NA_,05/15/2024,FerrDb team
Ferroptosis,Periodontitis,Periodontitis,6274,37710216,_NA_,05/24/2024,FerrDb team
Ferroptosis,Tubastatin A,Tubastatin A,49850262,36989572,_NA_,05/24/2024,FerrDb team
Ferroptosis,Morphine,Morphine,5288826,38049617,_NA_,05/24/2024,FerrDb team
Ferroptosis,SUN,Sunitinib,5329102,38101598,_NA_,05/24/2024,FerrDb team
Ferroptosis,SAS,Sulfasalazine,5339,37291716,_NA_,05/24/2024,FerrDb team
Ferroptosis,Sodium sulfite,Sodium sulfite,24437,37871339,_NA_,05/24/2024,FerrDb team
Ferroptosis,Mollugin,Mollugin,124219,37677963,_NA_,05/24/2024,FerrDb team
Ferroptosis,BeSO4,Beryllium sulfate,26077,36843388,_NA_,05/24/2024,FerrDb team
Ferroptosis,Til,Tiliroside,5320686,37301139,_NA_,05/24/2024,FerrDb team
Ferroptosis,GLY,Glyphosate,3496,38103315,_NA_,05/30/2024,FerrDb team
Ferroptosis,TBA,Terbuthylazine,22206,38072553,_NA_,05/30/2024,FerrDb team
Ferroptosis,Gigantol,Gigantol,3085362,37995455,_NA_,05/30/2024,FerrDb team
Ferroptosis,Luteolin,Luteolin,5280445,37717793,_NA_,05/30/2024,FerrDb team
Ferroptosis,TA-III,Timosaponin AIII,15953793,37863004,_NA_,05/30/2024,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,_NA_,36700298,Fine particulate matter.,05/31/2024,FerrDb team
Ferroptosis,IO,Isoorientin,114776,37329975,_NA_,05/31/2024,FerrDb team
Ferroptosis,BCAA,Branched-chain amino acids ,9886134,37752100,_NA_,05/31/2024,FerrDb team
Ferroptosis,Pb,Pb,5352425,36642386,_NA_,06/07/2024,FerrDb team
Ferroptosis,DNO,Deoxynivalenol,40024,36925038,_NA_,06/07/2024,FerrDb team
Ferroptosis,Fish oil,Fish oil,_NA_,38030081,"A dietary source of long-chain fatty acids, is well known as a nutritional supplement to lower plasma cholesterol",06/07/2024,FerrDb team
Ferroptosis,Silica,Silica,24261,37075931,_NA_,06/07/2024,FerrDb team
Ferroptosis,AS,Arsenic,5359596,37201840,_NA_,06/07/2024,FerrDb team
Ferroptosis,Erianin,Erianin,356759,37217090,_NA_,06/07/2024,FerrDb team
Ferroptosis,Selenium,Selenium,38029455,38029455,_NA_,06/07/2024,FerrDb team
Ferroptosis,L-KYN,L-kynurenine,161166,36855135,_NA_,06/14/2024,FerrDb team
Ferroptosis,Sb,Antimony,5354495,38097005,_NA_,06/14/2024,FerrDb team
Ferroptosis,OTA,Ochratoxin A,442530,38133486,_NA_,06/14/2024,FerrDb team
Ferroptosis,C18,Compound C18,_NA_,37452764,The study designed and synthesized a novel series of covalent GPX4 inhibitors based on RSL3 and ML162 by structural integration and simplification strategies.,06/14/2024,FerrDb team
Ferroptosis,4d,2-oximino-2-indolylacetamide derivatives 4d,_NA_,36709571,2-oximino-2-indolylacetamide derivatives 4d.,06/14/2024,FerrDb team
Ferroptosis,DC-2,DC-2,_NA_,37087895,The study designed and synthesized a series of GPX4 degraders using ML210 as a warhead.,06/14/2024,FerrDb team
Ferroptosis,MeHg,Methylmercury,7906,37517642,_NA_,06/14/2024,FerrDb team
Ferroptosis,Baicalin,Baicalin,64982,37209607,_NA_,06/14/2024,FerrDb team
Ferroptosis,34,34,_NA_,36715272,"A series of 4-carboranyl-3-nitro-1,8-naphthalimide derivatives, mitonafide and pinafide analogs, were synthesised via amidation and reductive amination reactions, and their calf thymus DNA (ct-DNA)-binding properties were investigated using circular dichroism, UV-vis spectroscopy, and thermal denaturation.",06/14/2024,FerrDb team
Ferroptosis,35,35,_NA_,36715272,"A series of 4-carboranyl-3-nitro-1,8-naphthalimide derivatives, mitonafide and pinafide analogs, were synthesised via amidation and reductive amination reactions, and their calf thymus DNA (ct-DNA)-binding properties were investigated using circular dichroism, UV-vis spectroscopy, and thermal denaturation.",06/14/2024,FerrDb team
Ferroptosis,36,36,_NA_,36715272,"A series of 4-carboranyl-3-nitro-1,8-naphthalimide derivatives, mitonafide and pinafide analogs, were synthesised via amidation and reductive amination reactions, and their calf thymus DNA (ct-DNA)-binding properties were investigated using circular dichroism, UV-vis spectroscopy, and thermal denaturation.",06/14/2024,FerrDb team
Ferroptosis,37,37,_NA_,36715272,"A series of 4-carboranyl-3-nitro-1,8-naphthalimide derivatives, mitonafide and pinafide analogs, were synthesised via amidation and reductive amination reactions, and their calf thymus DNA (ct-DNA)-binding properties were investigated using circular dichroism, UV-vis spectroscopy, and thermal denaturation.",06/14/2024,FerrDb team
Ferroptosis,Fluoride,Fluoride,28179,37209896,_NA_,06/14/2024,FerrDb team
Ferroptosis,Baicalin,Baicalin,64982,37295251,_NA_,06/21/2024,FerrDb team
Ferroptosis,T-2 toxin,T-2 toxin,5284461,38134641,_NA_,06/21/2024,FerrDb team
Ferroptosis,Andro,Andrographolide,5318517,37172672,_NA_,06/21/2024,FerrDb team
Ferroptosis,Brequinar,Brequinar,57030,37875895,_NA_,06/21/2024,FerrDb team
Ferroptosis,VTN,Vitronectin,168013074,37501933,_NA_,06/21/2024,FerrDb team
Ferroptosis,Sevoflurane,Sevoflurane,5206,37287422,_NA_,06/28/2024,FerrDb team
Ferroptosis,Lorlatinib,Lorlatinib,71731823,36889082,_NA_,07/28/2024,FerrDb team
Ferroptosis,IKE,imidazole ketone erastin,91824786,37740007,_NA_,07/28/2024,FerrDb team
Ferroptosis,ox-LDL,Oxidized-low-density lipoprotein,_NA_,37621767,_NA_,08/03/2024,FerrDb team
Ferroptosis,SI,Sodium iodate,_NA_,38153666,_NA_,08/30/2024,FerrDb team
Ferroptosis,DOX,Doxorubicin,31703,37531930,_NA_,09/11/2024,FerrDb team
Ferroptosis,NaAsO2,Sodium arsenite,443495,37730054,_NA_,09/05/2024,FerrDb team
Ferroptosis,L2HG,l-2-hydroxyglutarate,439939,37267508,_NA_,09/05/2024,FerrDb team
Ferroptosis,Sal,Salinomycin,3085092,37968262,_NA_,09/13/2024,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,36541209,_NA_,09/13/2024,FerrDb team
Ferroptosis,Sal,Salinomycin,3085092,36906674,_NA_,09/20/2024,FerrDb team
Ferroptosis,LPS,Lipopolysaccharide,155977629,36882816,_NA_,09/24/2024,FerrDb team
Ferroptosis,Dorsomorphin,AMPK inhibitor compound C,11524144,37155368,_NA_,09/25/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37128782,_NA_,09/25/2024,FerrDb team
Ferroptosis,RSL3,"(1S,3R)-RSL3",1750826,37128782,_NA_,09/25/2024,FerrDb team
Ferroptosis,Oxaliplatin,Oxaliplatin,9887053,37253718,_NA_,09/27/2024,FerrDb team
Ferroptosis,Leflunomide,Leflunomide,3899,37253718,_NA_,09/27/2024,FerrDb team
Ferroptosis,Oxaliplatin,Oxaliplatin,9887053,37523980,_NA_,09/27/2024,FerrDb team
Ferroptosis,DUB-IN-3,DUB-IN-3,16065489,37311739,_NA_,10/12/2024,FerrDb team
Ferroptosis,OXA,oxaliplatin,9887053,37875418,_NA_,10/12/2024,FerrDb team
Ferroptosis,Ox,Oxalate,71081,37806389,_NA_,10/17/2024,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,36680650,_NA_,10/24/2024,FerrDb team
Ferroptosis,DRib,2-Deoxy-d-ribose,5460005,37659699,_NA_,10/24/2024,FerrDb team
Ferroptosis,DMF,Dimethylfumarate,637568,37294920,_NA_,10/24/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37501360,_NA_,10/31/2024,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,37501360,_NA_,10/31/2024,FerrDb team
Ferroptosis,METH,Methamphetamine,10836,37060393,_NA_,10/31/2024,FerrDb team
Ferroptosis,HIV-1 Tat,HIV-1 Tat,25080835,37060393,_NA_,10/31/2024,FerrDb team
Ferroptosis,Ipa,Ipatasertib,24788740,36648507,_NA_,10/31/2024,FerrDb team
Ferroptosis,TMZ,Temozolomide,5394,36648507,_NA_,10/31/2024,FerrDb team
Ferroptosis,Gly,Glyoxylate,3614358,37236026,_NA_,10/31/2024,FerrDb team
Ferroptosis,IKE,Imidazole ketone erastin,91824786,37415103,_NA_,10/31/2024,FerrDb team
Ferroptosis,TBH,Tert-butyl hydroperoxide,6410,37903234,_NA_,10/31/2024,FerrDb team
Ferroptosis,NaAsO2,Sodium arsenite,443495,38118197,_NA_,10/31/2024,FerrDb team
Ferroptosis,Cisplatin,Cisplatin,5702198,37144519,_NA_,11/07/2024,FerrDb team
Ferroptosis,VU0240551,VU0240551,7211972,36645171,_NA_,11/07/2024,FerrDb team
Ferroptosis,NEO2734,NEO2734,126582741,37527336,_NA_,11/07/2024,FerrDb team
Ferroptosis,ENZ,Enzalutamide,15951529,37527336,_NA_,11/07/2024,FerrDb team
Ferroptosis,Cisplatin,Cisplatin,5702198,37875838,_NA_,11/07/2024,FerrDb team
Ferroptosis,TBHP,T-Butyl Hydrogen Peroxide,6410,37480032,_NA_,11/07/2024,FerrDb team
Ferroptosis,CP,Cisplatin,443495,35986536,_NA_,11/07/2024,FerrDb team
Ferroptosis,Aβ,Amyloid β,57339251,36816741,_NA_,11/07/2024,FerrDb team
Ferroptosis,NC,Nitidine Chloride,25659,37044150,_NA_,11/07/2024,FerrDb team
Ferroptosis,Hemin,Hemin,26945,36919939,_NA_,11/07/2024,FerrDb team
Ferroptosis,SAM,S-adenosylmethionine,34755,37230466,_NA_,11/07/2024,FerrDb team
Ferroptosis,RSL-3,RSL-3,40911229,36993697,_NA_,11/13/2024,FerrDb team
Ferroptosis,ML-162,ML-162,3689413,36993697,_NA_,11/13/2024,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,37951442,_NA_,11/14/2024,FerrDb team
Ferroptosis,DSS,Dextran sulfate sodium,2337,37210607,_NA_,11/14/2024,FerrDb team
Ferroptosis,CAB,Cabergoline,54746,36853491,_NA_,11/14/2024,FerrDb team
Ferroptosis,BCNU,Carmustine,2578,36635256,_NA_,11/14/2024,FerrDb team
Ferroptosis,PPI,Polyphyllin I,11018329,38027010,_NA_,11/12/2024,FerrDb team
Ferroptosis,CARM1i,CARM1 inhibitor,50937454,38028203,_NA_,11/12/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37810027,_NA_,11/12/2024,FerrDb team
Ferroptosis,LY294002,LY294002,3973,37529339,_NA_,11/21/2024,FerrDb team
Ferroptosis,Remodelin,Remodelin,44442376,37237981,_NA_,11/21/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,38047088,_NA_,11/21/2024,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,38047088,_NA_,11/21/2024,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,37552314,_NA_,11/21/2024,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,38058844,_NA_,11/21/2024,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,38084209,_NA_,11/21/2024,FerrDb team
Ferroptosis,Cisplatin,Cisplatin,5702198,36672495,_NA_,11/21/2024,FerrDb team
Ferroptosis,DSF,Disulfiram,3117,37286868,_NA_,11/28/2024,FerrDb team
Ferroptosis,MPTP,MPTP,1388,36818224,_NA_,11/28/2024,FerrDb team
Ferroptosis,MK2206,MK2206,46930998,36802066,_NA_,11/28/2024,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,37530646,_NA_,12/05/2024,FerrDb team
Ferroptosis,GSK3326595,GSK3326595,90241742,37380368,_NA_,12/05/2024,FerrDb team
Ferroptosis,Eratin,Eratin,11214940,37765018,_NA_,12/05/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37548549,_NA_,12/12/2024,FerrDb team
Ferroptosis,Erastin,Erastin,11214940,37175412,_NA_,12/12/2024,FerrDb team
Ferroptosis,ACR,Acrolein,7847,37524450,_NA_,12/12/2024,FerrDb team
Ferroptosis,MVK,Methyl vinyl ketone,6570,37524450,_NA_,12/12/2024,FerrDb team
Ferroptosis,Warfarin,Warfarin,54678486,37467745,_NA_,12/12/2024,FerrDb team
Ferroptosis,Degrasyn,Degrasyn,11222830,37492786,_NA_,12/19/2024,FerrDb team
Ferroptosis,MK2206,MK2206,46930998,38102129,_NA_,12/19/2024,FerrDb team
Ferroptosis,PTC596,PTC596,74223469,38275623,_NA_,12/19/2024,FerrDb team
Ferroptosis,4-HNE,4-Hydroxynonenal,5283344,37552043,_NA_,12/19/2024,FerrDb team
Ferroptosis,PUFA,Polyunsaturated fatty acid,405237526,36714261,_NA_,12/19/2024,FerrDb team
Ferroptosis,MI-2,MI-2,54765302,38097554,_NA_,12/19/2024,FerrDb team
